Chelsea,https://static.wikia.nocookie.net/coyoteragtimeshow/images/8/8c/B681c626a6.jpg/revision/latest?cb=20190721005844,,R,R
Yuuichi,https://cdn.myanimelist.net/images/characters/11/53924.jpg?_gl=1*j4g3i6*_ga*MzY2NjkzNjQ3LjE1OTg1MDE4NzQ.*_ga_26FEP9527K*MTY2Mzc0MTEyOS4yNTEuMS4xNjYzNzQzMjM1LjYwLjAuMA..,aids,R,R
Rika,https://cdn.discordapp.com/attachments/998843166138572821/1022037830744150067/092d3a8084710cf8251578926f50aef0.png,,R,R
Sexy Nurse,https://cdn.myanimelist.net/images/characters/12/102969.jpg,,R,R
Dr NTR,https://cdn.discordapp.com/attachments/998843166138572821/1021994432981110834/unknown.png,,C,E
Makoto,https://cdn.myanimelist.net/images/characters/12/307330.jpg,witch;magic;,R,R
Chinatsu,https://cdn.myanimelist.net/images/characters/9/307328.jpg,cunny;,R,R
Nao,https://cdn.myanimelist.net/images/characters/5/302418.jpg,,R,R
Akane,https://cdn.myanimelist.net/images/characters/4/302397.jpg,witch;magic;,R,R
Chito,https://cdn.myanimelist.net/images/characters/5/302415.jpg,,R,R
Kenny,https://cdn.myanimelist.net/images/characters/14/303055.jpg,,R,R
Inukai,https://cdn.myanimelist.net/images/characters/11/303052.jpg,furry;,R,R
Kei,https://cdn.myanimelist.net/images/characters/10/302416.jpg,,R,R
Hime,https://cdn.myanimelist.net/images/characters/7/29210.jpg,,R,R
Hiro,https://cdn.discordapp.com/attachments/998843166138572821/1034716088795144253/unknown.png,undead;,R,R
Flandre,https://cdn.myanimelist.net/images/characters/10/91506.jpg,meido;,R,R
Reiri,https://cdn.myanimelist.net/images/characters/5/91505.jpg,,R,R
Riza (shes wild),https://cdn.myanimelist.net/images/characters/16/91500.jpg,furry;,R,R
Sawawa,https://cdn.myanimelist.net/images/characters/8/91508.jpg,meido;,R,R
Sherwood,https://cdn.myanimelist.net/images/characters/11/66805.jpg,cunny;,R,R
Francisca,https://cdn.myanimelist.net/images/characters/12/190336.jpg,meido;,R,R
Ryu Ryu,https://i.kym-cdn.com/photos/images/newsfeed/001/516/801/145.jpg,,R,R
Zeppeli,https://cdn.discordapp.com/attachments/998843166138572821/1034716228863926373/REDMAN.jpg,,R,R
Lucy,https://static.tvtropes.org/pmwiki/pub/images/elfen_lied___lucy_by_d_jien_5870.jpg,lucy;,R,R
Kouta,https://cdn.discordapp.com/attachments/998843166138572821/1034708998722695188/VtRqtusd.png,,R,R
Yuka,https://cdn.myanimelist.net/images/characters/4/54447.jpg,,R,R
Mayu,https://cdn.myanimelist.net/images/characters/16/80573.jpg,,R,R
Nana,https://cdn.myanimelist.net/images/characters/15/81735.jpg,elfen,R,R
Bandou,https://cdn.myanimelist.net/images/characters/7/54326.jpg,ranger,C,R
Mariko,https://cdn.myanimelist.net/images/characters/16/54727.jpg,elfen,R,R
Kurama,https://cdn.myanimelist.net/images/characters/11/64589.jpg,,R,R
Enma Ai,https://cdn.discordapp.com/attachments/998843166138572821/1034702525863055401/unknown.png,,R,R
Ichimoku Ren,https://cdn.myanimelist.net/images/characters/3/345573.jpg,,R,R
Hone Onna,https://cdn.myanimelist.net/images/characters/7/32782.jpg,,R,R
Wanyuudou,https://cdn.discordapp.com/attachments/998843166138572821/1034723251773001758/WANYUUDAB.png,wagon;,R,R
Tsugumi,https://cdn.myanimelist.net/images/characters/9/229433.jpg,cunny;,R,R
Hajime,https://cdn.myanimelist.net/images/characters/10/229431.jpg,,R,R
Bananako,https://cdn.discordapp.com/attachments/957169847454822410/980975438685962280/bananako.png,cunny;,R,R
Jack Black,https://mario.wiki.gallery/images/thumb/7/7d/MSOGT_Bowser.png/300px-MSOGT_Bowser.png,,R,R
Pinoko,https://cdn.discordapp.com/attachments/957169847454822410/988973170855936001/huMLjPkh.webp,cunny;,R,R
