Smol Shart,https://cdn.myanimelist.net/images/characters/11/245881.jpg,koamimami;,R,R
Smol Fart,https://cdn.myanimelist.net/images/characters/7/245885.jpg,koamimami;,R,R
Io,https://cdn.myanimelist.net/images/characters/5/242495.jpg,io;,R,R
Chihya,https://cdn.myanimelist.net/images/characters/12/249377.jpg,chihya;,R,R
Chicchan,https://cdn.myanimelist.net/images/characters/6/243891.jpg,chicchan;,R,R
Chibiki,https://cdn.myanimelist.net/images/characters/9/247897.jpg,chibiki;,R,R
PiyoPiyo,https://cdn.myanimelist.net/images/characters/5/245347.jpg,piyo;,R,R
Bananako,https://cdn.discordapp.com/attachments/957169847454822410/980975438685962280/bananako.png,cunny;,R,R
Jack Black,https://mario.wiki.gallery/images/thumb/7/7d/MSOGT_Bowser.png/300px-MSOGT_Bowser.png,,R,R
Pinoko,https://cdn.discordapp.com/attachments/957169847454822410/988973170855936001/huMLjPkh.webp,cunny;,R,R
