Sally,https://cdn.discordapp.com/attachments/998843166138572821/1265802984021954642/image.png?ex=66a2d664&is=66a184e4&hm=760522992ec3b690620c850d9b9888c4f9e8ea1d260305c150f9116a8dc64e6b&,ninja,,
Maple Sally,https://cdn.myanimelist.net/images/characters/12/460664.jpg,maple2;leaf,,
,,,,
deer maple,https://cdn.myanimelist.net/images/characters/10/396709.jpg,maple2;leaf,,
Gay Maple,https://cdn.myanimelist.net/images/characters/10/396709.jpg,maple2;leaf,,
black maple,https://cdn.myanimelist.net/images/characters/10/396709.jpg,maple2;leaf,,
,,,,
Kanade,https://cdn.myanimelist.net/images/characters/4/396699.jpg,magic,,
Hungry Maple,https://cdn.myanimelist.net/images/characters/10/396709.jpg,maple2;leaf,,
stinky maple,https://cdn.myanimelist.net/images/characters/10/396709.jpg,maple2;leaf,,
Maple Leaf,https://cdn.myanimelist.net/images/characters/10/396709.jpg,maple2;leaf,c,n
Ryo Saeba,https://cdn.myanimelist.net/images/characters/11/231057.jpg,ranger,c,n
Kaori,https://cdn.myanimelist.net/images/characters/3/528658.jpg,,c,g
Saeko,https://cdn.myanimelist.net/images/characters/2/226177.jpg,,l,n
Umibozu,https://static.wikia.nocookie.net/cityhunter/images/3/32/Umibozu_season1.png/revision/latest?cb=20230120092644,ranger,N,n
Kaos,https://cdn.discordapp.com/attachments/998843166138572821/1265804644471406693/1539891542425.png?ex=66a2d7f0&is=66a18670&hm=3451fcde881386a95d8c63b062c94faad14cf4ca1131e21abdb136b8aad1557e&,pathetic,c,n
Kei Matoba,https://cdn.myanimelist.net/images/characters/4/386165.jpg,ranger,n,n
Tilarna,https://cdn.myanimelist.net/images/characters/2/383025.jpg,sword;magic,n,g
Zelada,https://cdn.myanimelist.net/images/characters/12/461269.jpg,undead;magic,c,e
,,,l,n
Marcille,https://cdn.discordapp.com/attachments/998843166138572821/1265806254178042027/marcille.webp?ex=66a2d970&is=66a187f0&hm=4077ea3af4178add989ac6f8f75e0dbfe92923c4f32401e4dd3fab2f1ebcb9c6&,mage;foodlover,CG,
Laios,https://cdn.myanimelist.net/images/characters/2/322275.jpg,sword;foodlover,NG,
Chilchuck,https://cdn.myanimelist.net/images/characters/3/463782.jpg,,N,
Senshi,https://cdn.myanimelist.net/images/characters/4/463784.jpg,,NG,
Faligon,https://cdn.myanimelist.net/images/characters/4/463788.jpg,,NE,
Izutsumi,https://cdn.myanimelist.net/images/characters/7/543860.jpg,furry;ninja,CN,
Hitomi,https://cdn.myanimelist.net/images/characters/9/287486.jpg,,NG,
Ban sama,https://cdn.myanimelist.net/images/characters/12/287488.jpg,,CN,
Allen,https://cdn.myanimelist.net/images/characters/12/57665.jpg,sword,LN,
Dilandu,https://cdn.myanimelist.net/images/characters/14/72923.jpg,,NE,
Merle,https://cdn.myanimelist.net/images/characters/3/146693.jpg,furry,CN,
Newton,https://media.sciencephoto.com/c0/26/14/78/c0261478-800px-wm.jpg,,,
Folken,https://cdn.myanimelist.net/images/characters/7/241391.jpg,,,
Sousuke,https://cdn.myanimelist.net/images/characters/15/34137.jpg,ranger,R,R
Gauron,https://cdn.myanimelist.net/images/characters/11/97670.jpg,gauron;homo;,C,E
Mao,https://cdn.myanimelist.net/images/characters/16/40726.jpg,,L,N
Tessa,https://cdn.myanimelist.net/images/characters/13/74136.jpg,,R,R
Chidori,https://cdn.discordapp.com/attachments/998843166138572821/1265807898408255549/VVGK3sf.jpg?ex=66a2daf8&is=66a18978&hm=c1adae037bea22197f81a4313c12def2929769931c8d33f23ba1fbd1d01a4065&,,n,g
Griffith,https://cdn.myanimelist.net/images/characters/12/538405.jpg,,,
Coach,https://cdn.myanimelist.net/images/characters/16/70082.jpg,chad,,
Brandon Heat,https://cdn.myanimelist.net/images/characters/8/282430.jpg,ranger;grave,N,
Harry McHarry,https://cdn.myanimelist.net/images/characters/3/272979.jpg,,,
Bob Poundmaxx,https://cdn.myanimelist.net/images/characters/2/113536.jpg,poundmaxx,c,n
Bear Walken,https://cdn.myanimelist.net/images/characters/16/335057.jpg,ranger,l,n
Bunji,https://cdn.myanimelist.net/images/characters/2/131599.jpg,ranger,l,e
Ballardbirb Lee,https://cdn.myanimelist.net/images/characters/5/113078.jpg,ninja,c,e
Yaya,https://cdn.myanimelist.net/images/characters/6/352102.jpg,,,
Naru,https://cdn.myanimelist.net/images/characters/11/352099.jpg,,,
Hana Fountainstand,https://cdn.discordapp.com/attachments/998843166138572821/1265812292323508265/1458618397571.png?ex=66a2df10&is=66a18d90&hm=2032a0ffed62c2e7b86b9a978ea6f428173913778544ef5a9821164245376e71&,,,
Yoshitaka,https://cdn.myanimelist.net/images/characters/6/68429.jpg,,,
Izumi,https://cdn.myanimelist.net/images/characters/5/50880.jpg,meido,,
Mitsuki,https://cdn.myanimelist.net/images/characters/14/83493.jpg,meido,,
Anna,https://cdn.myanimelist.net/images/characters/9/73244.jpg,meido;homo,,
Pochi,https://i.ytimg.com/vi/5Wva2cTpLos/maxresdefault.jpg,,,
Yuno,https://cdn.myanimelist.net/images/characters/7/289442.jpg,Wide,,
Miyako,https://cdn.myanimelist.net/images/characters/13/96008.jpg,Wide,,
Sae,https://cdn.myanimelist.net/images/characters/16/38859.jpg,Wide,,
Hiro,https://cdn.myanimelist.net/images/characters/15/38858.jpg,Wide,,
Yoshinoya-sensei,https://cdn.myanimelist.net/images/characters/16/206891.jpg,Wide,,
Olivia,https://cdn.myanimelist.net/images/characters/10/501088.jpg,,,
Kasumi,https://cdn.myanimelist.net/images/characters/3/501086.jpg,,,
Hanako,https://cdn.myanimelist.net/images/characters/4/501087.jpg,,,
Maeda,https://cdn.myanimelist.net/images/characters/9/370851.jpg,,,
buratei marii,https://cdn.myanimelist.net/images/characters/13/145959.jpg,,,
Dorkness ,https://cdn.myanimelist.net/images/characters/8/301302.jpg,,,
Megumeme,https://cdn.discordapp.com/attachments/998843166138572821/1265814511680749589/megumax.png?ex=66a2e121&is=66a18fa1&hm=4a8b5d2f74a0c7ec48b22e12378ffa994a33efa7ad32578892a99ea0666b8685&,magic,,
Baqua,https://cdn.myanimelist.net/images/characters/3/327740.jpg,retard,,
Kuzuma,https://cdn.myanimelist.net/images/characters/8/328374.jpg,,,
Yuiko Enomoto,https://cdn.myanimelist.net/images/characters/2/241673.jpg,,,
Natsuo Maki,https://cdn.myanimelist.net/images/characters/6/215795.jpg,,,
Riko Kurahashi,https://cdn.myanimelist.net/images/characters/15/219111.jpg,,,
Sayori Mizushima,https://cdn.myanimelist.net/images/characters/16/280982.jpg,,,
Mac Ross,https://i.ebayimg.com/images/g/5XQAAOSw66pZjyXt/s-l1200.webp,,N,n
Jahy,https://yayifications2.nyc3.cdn.digitaloceanspaces.com/Filters/jahyuoh.png,,,
,,,,
,,,,
Arusu,https://cdn.myanimelist.net/images/characters/11/389819.jpg,witch;magic,,
Sheila,https://cdn.myanimelist.net/images/characters/7/312214.jpg,witch;magic,,
Eva,https://cdn.myanimelist.net/images/characters/11/177317.jpg,witch;magic,,
Rurumo,https://cdn.myanimelist.net/images/characters/5/252793.jpg,witch;magic,N,
Elaina,https://cdn.myanimelist.net/images/characters/6/429849.jpg,magic;witch;bitch,C,E
Matsurika,https://cdn.myanimelist.net/images/characters/4/144447.jpg,meido,N,
Mariya,https://cdn.myanimelist.net/images/characters/16/82357.jpg,,,
Miyamae Kanako,https://cdn.myanimelist.net/images/characters/2/99476.jpg,homo,,
Mashiro,https://cdn.discordapp.com/attachments/998843166138572821/1265818550321418352/1484802067733.png?ex=66a2e4e4&is=66a19364&hm=030e810bdd74bb9a8ce2e4d5fdd9d8f1a718d62e0a2eb958f1d8dfa2c624d3d1&,cunny;furry,,
Kana,https://cdn.myanimelist.net/images/characters/15/78630.jpg,retard,,
Fuyuki,https://static.wikia.nocookie.net/simpsons/images/1/11/Milhouse_Van_Houten.png/revision/latest?cb=20230925220535,,,
Minami Haruka,https://cdn.myanimelist.net/images/characters/8/28102.jpg,,G,
Minami Chiaki,https://cdn.myanimelist.net/images/characters/16/46224.jpg,bakayaro,G,
Mikoto,https://static.wikia.nocookie.net/muvluv/images/8/89/Mikoto_Alternative_UN_Uniform.png/revision/latest?cb=20150708010018,,,
Meiya,https://static.wikia.nocookie.net/muvluv/images/8/8f/Meiya_Casual_Full_Body.png/revision/latest?cb=20150701040656,,,
Sumika,https://cdn.discordapp.com/attachments/998843166138572821/1265819395649699861/1399848088597.png?ex=66a2e5ad&is=66a1942d&hm=8908284c59d27bf9d8eece8c28fb45541f81f5910828a20179fa71bdfb96cf98&,retard,,
Dork (Hiroshi),https://cdn.myanimelist.net/images/characters/8/204917.jpg,,,
Misha,https://cdn.myanimelist.net/images/characters/7/35116.jpg,cunny,,
Shia,https://cdn.myanimelist.net/images/characters/5/72227.jpg,cunny,,
Koboshi,https://cdn.myanimelist.net/images/characters/13/109120.jpg,cunny,,
Kotarou,https://cdn.myanimelist.net/images/characters/2/35117.jpg,,,
Takashi (Ten-chan),https://cdn.myanimelist.net/images/characters/16/109121.jpg,,,
Shadow the Hedgeheg,https://cdn.myanimelist.net/images/characters/14/521217.jpg,,,
Illya,https://cdn.discordapp.com/attachments/957169847454822410/971187565212356698/illya.png?ex=66a2dbe7&is=66a18a67&hm=f3b51c8b3e91b71ce4560d92733960d4954b7952c08f5ca33e65591c25970818&,,,
Black Illya,https://cdn.discordapp.com/attachments/957169847454822410/971187565598212156/039d339664001d0da0fa3d1f84d10c2c.jpg?ex=66a2dbe7&is=66a18a67&hm=318c71c594442a5bba809ca8e593dcac327555e65b6181c8fc04a7806a59de22&,,,
Nabiki,https://cdn.myanimelist.net/images/characters/2/486417.jpg,,,
Kasumi,https://cdn.myanimelist.net/images/characters/4/486410.jpg,,,
Akane,https://cdn.myanimelist.net/images/characters/6/75770.jpg,,,
Ranma,https://cdn.myanimelist.net/images/characters/9/135483.jpg,,,
Shampoo,https://cdn.myanimelist.net/images/characters/14/289923.jpg,,,
Mokona,https://cdn.myanimelist.net/images/characters/4/347088.jpg,,,
Romeo,https://cdn.discordapp.com/attachments/998843166138572821/1265821176031088753/just_the_tip.jpg?ex=66a2e756&is=66a195d6&hm=7d37f0730ac5489adf3767569520659fc7f3da792e4905534ac0b2de73e52742&,retard,,
Juliet,https://cdn.myanimelist.net/images/characters/3/45708.jpg,retard,,
Mercutio,https://static.wikia.nocookie.net/megamitensei/images/d/d6/Adachi.png/revision/latest?cb=20141127052110,,,
Willy,https://cdn.myanimelist.net/images/characters/16/52087.jpg,,,
Fam,https://cdn.myanimelist.net/images/characters/13/464112.jpg,furry,,
Ihrie,https://cdn.myanimelist.net/images/characters/10/25244.jpg,"Wildshape, spunky",,
Migel,https://cdn.myanimelist.net/images/characters/9/25247.jpg,sword,,
Rasha,https://cdn.myanimelist.net/images/characters/6/25246.jpg,witch;magic,,
Galuff,https://cdn.myanimelist.net/images/characters/2/25249.jpg,,,
Shino,https://cdn.myanimelist.net/images/characters/2/105154.jpg,Horny Student Council President,,
Suzu,https://cdn.myanimelist.net/images/characters/6/105098.jpg,"Small, I has a Suzu",,
Aria,https://cdn.myanimelist.net/images/characters/3/105100.jpg,Horny ojousama,,
Tsuda Takatoshi,https://cdn.myanimelist.net/images/characters/3/174989.jpg,He has a Suzu,,
Hata,https://cdn.myanimelist.net/images/characters/14/129085.jpg,Scooper,,
shikanoko nokonoko koshitantan,https://media.tenor.com/pcH_znw3wBkAAAAM/%E9%B9%BF%E4%B9%83%E5%AD%90%E4%B9%83%E5%AD%90%E8%99%8E%E8%A6%96%E7%9C%88%E7%9C%88-shikanoko-nokonoko-koshitantan.gif,,C,E
Ryouma,https://cdn.myanimelist.net/images/characters/13/497442.jpg,chad,,
Dandy,https://cdn.myanimelist.net/images/characters/7/231179.jpg,chad,,
Nya,https://cdn.myanimelist.net/images/characters/12/291539.jpg,furry,,
QT,https://cdn.myanimelist.net/images/characters/16/231175.jpg,,,
Korbo,https://cdn.myanimelist.net/images/characters/4/317289.jpg,furry,,
Kraft Lawrence,https://cdn.myanimelist.net/images/characters/16/59546.jpg,,,
Haruhi,https://cdn.myanimelist.net/images/characters/10/284138.jpg,,,
Jim Hawkins,https://cdn.myanimelist.net/images/characters/7/312782.jpg,,,
John Silver,https://cdn.myanimelist.net/images/characters/12/312957.jpg,,,
Trelawny,https://cdn.myanimelist.net/images/characters/13/195205.jpg,bigguy;,,
Grey,https://cdn.myanimelist.net/images/characters/8/313381.jpg,ninja,,
Puppy,https://cdn.myanimelist.net/images/characters/3/135199.jpg,,,
,,,,
Ryoko Hakubi,https://cdn.myanimelist.net/images/characters/2/89397.jpg,,,
,,,,
Tenchi,https://cdn.myanimelist.net/images/characters/5/276392.jpg,,,
Sasami,https://cdn.myanimelist.net/images/characters/11/233969.jpg,,,
TSF,https://cdn.myanimelist.net/images/characters/7/288275.jpg,,,
Yaya,https://cdn.myanimelist.net/images/characters/13/223501.jpg,,,
Dilandu2,https://cdn.myanimelist.net/images/characters/11/89646.jpg,,,
Suigintou ,https://cdn.myanimelist.net/images/characters/2/33773.jpg,,,
Aruru,https://cdn.myanimelist.net/images/characters/8/181757.jpg,cunny;,,
Eruru,https://cdn.myanimelist.net/images/characters/14/542174.jpg,,,
Hakuoro,https://cdn.myanimelist.net/images/characters/2/80240.jpg,,,
Oboro,https://cdn.myanimelist.net/images/characters/9/85500.jpg,sword,,
Touka,https://cdn.myanimelist.net/images/characters/4/80242.jpg,sword,,
Karura,https://cdn.myanimelist.net/images/characters/2/80243.jpg,sword,,
Titty angel,https://cdn.myanimelist.net/images/characters/2/50961.jpg,,,
Bussy archers,https://cdn.discordapp.com/attachments/927375956417597471/1242687572530954240/a9b794e31c0a74d96955c96dac90c75b.png?ex=66a275bd&is=66a1243d&hm=49e2ddcd0db698e4731c486d111654d466a95b71441c46be8d8492db8414fdbd&,ranger,,
Sephiroth,https://cdn.myanimelist.net/images/characters/3/56808.jpg,,,
Kamui,https://cdn.myanimelist.net/images/characters/5/9950.jpg,homo;,,
Kamui2,https://cdn.myanimelist.net/images/characters/12/9948.jpg,homo;,,
Homewrecker,https://cdn.myanimelist.net/images/characters/15/90859.jpg,,,
Dogfucker,https://cdn.myanimelist.net/images/characters/3/86245.jpg,,,
Watanuki,https://cdn.myanimelist.net/images/characters/16/129049.jpg,furry;ninja,l,n
Yuuko-san,https://cdn.myanimelist.net/images/characters/14/517183.jpg,witch;,,
Maple with Bulwark and Full Justicar,https://cdn.discordapp.com/attachments/1082749336024272927/1216904028378890360/Dinhs_bulwark_equipped_copy.png?ex=66a24371&is=66a0f1f1&hm=56a584e171645ffe663dc6b7eed7cebef8a9a414d85d88e031d26ff4a4f2649f&,maple2;leaf,,
